N,vol,price,time
3685,1.750885009765625e-01,8.199093951813499e+00,4.321280000000000e+05
3686,1.750667572021485e-01,8.200158503620083e+00,5.139840000000000e+05
3687,1.750885009765625e-01,8.199096046088975e+00,4.456960000000000e+05
3688,1.750667572021485e-01,8.200158115726490e+00,4.903040000000000e+05
3689,1.750885009765625e-01,8.199098136252358e+00,4.351360000000000e+05
3690,1.750667572021485e-01,8.200157726623859e+00,5.070720000000000e+05
3691,1.750885009765625e-01,8.199100221933261e+00,4.460800000000000e+05
3692,1.750667572021485e-01,8.200157336325342e+00,4.974720000000000e+05
3693,1.750885009765625e-01,8.199102303370957e+00,4.387840000000000e+05
3694,1.750667572021485e-01,8.200156945068372e+00,5.038080000000000e+05
3695,1.750885009765625e-01,8.199104380471121e+00,4.412160000000000e+05
3696,1.750667572021485e-01,8.200156552580900e+00,5.086720000000000e+05
3697,1.750885009765625e-01,8.199106453306246e+00,4.388480000000000e+05
3698,1.750667572021485e-01,8.200156159044365e+00,5.032960000000000e+05
3699,1.750885009765625e-01,8.199108521780742e+00,4.366080000000000e+05
3700,1.750667572021485e-01,8.200155764356730e+00,5.005440000000000e+05
3701,1.750881195068360e-01,8.199110586077987e+00,5.016960000000000e+05
3702,1.750667572021485e-01,8.200155368530119e+00,4.958080000000000e+05
3703,1.750881195068360e-01,8.199112645992395e+00,4.960000000000000e+05
3704,1.750667572021485e-01,8.200154971629976e+00,5.144320000000000e+05
3705,1.750881195068360e-01,8.199114701706501e+00,5.037440000000000e+05
3706,1.750667572021485e-01,8.200154573722893e+00,5.155200000000000e+05
3707,1.750881195068360e-01,8.199116753180077e+00,4.983040000000000e+05
3708,1.750667572021485e-01,8.200154174538799e+00,5.182080000000000e+05
3709,1.750881195068360e-01,8.199118800431370e+00,5.130240000000000e+05
3710,1.750667572021485e-01,8.200153774370436e+00,5.159680000000000e+05
3711,1.750881195068360e-01,8.199120843361518e+00,5.062400000000000e+05
3712,1.750667572021485e-01,8.200153373112702e+00,5.084160000000000e+05
3713,1.750881195068360e-01,8.199122882154668e+00,5.175680000000000e+05
3714,1.750667572021485e-01,8.200152970664336e+00,5.082240000000000e+05
3715,1.750881195068360e-01,8.199124916547060e+00,5.125760000000000e+05
3716,1.750667572021485e-01,8.200152567205025e+00,5.124480000000000e+05
3717,1.750881195068360e-01,8.199126946889118e+00,5.168640000000000e+05
3718,1.750667572021485e-01,8.200152162629708e+00,5.211520000000000e+05
3719,1.750877380371094e-01,8.199128972970820e+00,4.899200000000000e+05
3720,1.750667572021485e-01,8.200151756951135e+00,5.073920000000000e+05
3721,1.750877380371094e-01,8.199130994865541e+00,4.858880000000000e+05
3722,1.750667572021485e-01,8.200151350288294e+00,5.168000000000000e+05
3723,1.750877380371094e-01,8.199133012587176e+00,4.945280000000000e+05
3724,1.750667572021485e-01,8.200150942539290e+00,5.061120000000000e+05
3725,1.750877380371094e-01,8.199135026092899e+00,4.886400000000000e+05
3726,1.750667572021485e-01,8.200150533600194e+00,5.171200000000000e+05
3727,1.750877380371094e-01,8.199137035398810e+00,4.959360000000000e+05
3728,1.750667572021485e-01,8.200150123649054e+00,5.143680000000000e+05
3729,1.750877380371094e-01,8.199139040686779e+00,4.742400000000000e+05
3730,1.750667572021485e-01,8.200149712695534e+00,5.213440000000000e+05
3731,1.750877380371094e-01,8.199141041688964e+00,4.961920000000000e+05
3732,1.750667572021485e-01,8.200149300577486e+00,5.149440000000000e+05
3733,1.750877380371094e-01,8.199143038534633e+00,4.891520000000000e+05
3734,1.750671386718750e-01,8.200148887473802e+00,4.247680000000000e+05
3735,1.750877380371094e-01,8.199145031290639e+00,5.055360000000000e+05
3736,1.750671386718750e-01,8.200148473280304e+00,4.318080000000000e+05
3737,1.750877380371094e-01,8.199147019973024e+00,4.983680000000000e+05
3738,1.750671386718750e-01,8.200148058005324e+00,4.145280000000000e+05
3739,1.750873565673828e-01,8.199149004370042e+00,5.093120000000000e+05
3740,1.750671386718750e-01,8.200147641655414e+00,4.241280000000000e+05
3741,1.750873565673828e-01,8.199150984775246e+00,5.099520000000000e+05
3742,1.750671386718750e-01,8.200147224353083e+00,4.308480000000000e+05
3743,1.750873565673828e-01,8.199152961089331e+00,5.086080000000000e+05
3744,1.750671386718750e-01,8.200146805936983e+00,4.239360000000000e+05
3745,1.750873565673828e-01,8.199154933214018e+00,5.111040000000000e+05
3746,1.750671386718750e-01,8.200146386470310e+00,4.340480000000000e+05
3747,1.750873565673828e-01,8.199156901330888e+00,5.193600000000000e+05
3748,1.750671386718750e-01,8.200145965961681e+00,4.321280000000000e+05
3749,1.750873565673828e-01,8.199158865282980e+00,5.241600000000000e+05
3750,1.750671386718750e-01,8.200145544417998e+00,4.276480000000000e+05
3751,1.750873565673828e-01,8.199160825251610e+00,5.176320000000000e+05
3752,1.750671386718750e-01,8.200145121903553e+00,4.296960000000000e+05
3753,1.750873565673828e-01,8.199162781195746e+00,5.323520000000000e+05
3754,1.750671386718750e-01,8.200144698368918e+00,4.307840000000000e+05
3755,1.750869750976563e-01,8.199164733011280e+00,4.860800000000000e+05
3756,1.750671386718750e-01,8.200144273706956e+00,4.397440000000000e+05
3757,1.750869750976563e-01,8.199166680656445e+00,4.782720000000000e+05
3758,1.750671386718750e-01,8.200143848094884e+00,4.291200000000000e+05
3759,1.750869750976563e-01,8.199168624481150e+00,4.823040000000000e+05
3760,1.750671386718750e-01,8.200143421312966e+00,4.298880000000000e+05
3761,1.750869750976563e-01,8.199170564157880e+00,4.894080000000000e+05
3762,1.750671386718750e-01,8.200142993709676e+00,4.352640000000000e+05
3763,1.750869750976563e-01,8.199172499811974e+00,4.741760000000000e+05
3764,1.750671386718750e-01,8.200142565005745e+00,4.241920000000000e+05
3765,1.750869750976563e-01,8.199174431456465e+00,4.805760000000000e+05
3766,1.750671386718750e-01,8.200142135206727e+00,4.321920000000000e+05
3767,1.750869750976563e-01,8.199176359099850e+00,4.834560000000000e+05
3768,1.750671386718750e-01,8.200141704434932e+00,4.394240000000000e+05
3769,1.750869750976563e-01,8.199178282754986e+00,4.785920000000000e+05
3770,1.750671386718750e-01,8.200141272639595e+00,4.316160000000000e+05
3771,1.750869750976563e-01,8.199180202377537e+00,4.876160000000000e+05
3772,1.750671386718750e-01,8.200140839940117e+00,4.459520000000000e+05
3773,1.750869750976563e-01,8.199182117977108e+00,4.751360000000000e+05
3774,1.750671386718750e-01,8.200140406169947e+00,4.375040000000000e+05
3775,1.750869750976563e-01,8.199184029734422e+00,4.806400000000000e+05
3776,1.750671386718750e-01,8.200139971392016e+00,4.455040000000000e+05
3777,1.750865936279297e-01,8.199185937378061e+00,5.392640000000000e+05
3778,1.750671386718750e-01,8.200139535614452e+00,4.314880000000000e+05
3779,1.750865936279297e-01,8.199187841144335e+00,5.344000000000000e+05
3780,1.750671386718750e-01,8.200139098840801e+00,4.418560000000000e+05
3781,1.750865936279297e-01,8.199189740931352e+00,5.317120000000000e+05
3782,1.750671386718750e-01,8.200138661076103e+00,4.449280000000000e+05
3783,1.750865936279297e-01,8.199191636805587e+00,5.418240000000000e+05
3784,1.750671386718750e-01,8.200138222326903e+00,4.439680000000000e+05
3785,1.750865936279297e-01,8.199193528776391e+00,5.254400000000000e+05
3786,1.750671386718750e-01,8.200137782538684e+00,4.469760000000000e+05
3787,1.750865936279297e-01,8.199195416684232e+00,5.277440000000000e+05
3788,1.750671386718750e-01,8.200137341833928e+00,4.425600000000000e+05
3789,1.750865936279297e-01,8.199197300823197e+00,5.300480000000000e+05
3790,1.750671386718750e-01,8.200136900158190e+00,4.341760000000000e+05
3791,1.750865936279297e-01,8.199199180919109e+00,5.415680000000000e+05
3792,1.750671386718750e-01,8.200136457401779e+00,4.396160000000000e+05
3793,1.750865936279297e-01,8.199201057207498e+00,5.358720000000000e+05
3794,1.750671386718750e-01,8.200136013742505e+00,4.481920000000000e+05
3795,1.750862121582031e-01,8.199202929472701e+00,4.972800000000000e+05
3796,1.750671386718750e-01,8.200135569184004e+00,4.384640000000000e+05
3797,1.750862121582031e-01,8.199204797891641e+00,4.987520000000000e+05
3798,1.750671386718750e-01,8.200135123442122e+00,4.473600000000000e+05
3799,1.750862121582031e-01,8.199206662534200e+00,5.016320000000000e+05
3800,1.750671386718750e-01,8.200134676982945e+00,4.490240000000000e+05
3801,1.750862121582031e-01,8.199208523121058e+00,5.232000000000000e+05
3802,1.750671386718750e-01,8.200134229349104e+00,4.374400000000000e+05
3803,1.750862121582031e-01,8.199210379948966e+00,5.140480000000000e+05
3804,1.750671386718750e-01,8.200133780831042e+00,4.421760000000000e+05
3805,1.750862121582031e-01,8.199212232853521e+00,5.073280000000000e+05
3806,1.750671386718750e-01,8.200133331320657e+00,4.369280000000000e+05
3807,1.750862121582031e-01,8.199214082073105e+00,5.063680000000000e+05
3808,1.750671386718750e-01,8.200132880875778e+00,4.331520000000000e+05
3809,1.750862121582031e-01,8.199215927272054e+00,5.171200000000000e+05
3810,1.750671386718750e-01,8.200132429445166e+00,4.355840000000000e+05
3811,1.750862121582031e-01,8.199217768688998e+00,5.093120000000000e+05
3812,1.750671386718750e-01,8.200131977203780e+00,4.383360000000000e+05
3813,1.750862121582031e-01,8.199219606330972e+00,5.172480000000000e+05
3814,1.750671386718750e-01,8.200131523867025e+00,4.568320000000000e+05
3815,1.750858306884766e-01,8.199221440035057e+00,5.459840000000000e+05
3816,1.750671386718750e-01,8.200131069667048e+00,4.446080000000000e+05
3817,1.750858306884766e-01,8.199223269980006e+00,5.384320000000000e+05
3818,1.750671386718750e-01,8.200130614376183e+00,4.427520000000000e+05
3819,1.750858306884766e-01,8.199225096059218e+00,5.375360000000000e+05
3820,1.750671386718750e-01,8.200130158290168e+00,4.406400000000000e+05
3821,1.750858306884766e-01,8.199226918395761e+00,5.466880000000000e+05
3822,1.750671386718750e-01,8.200129701175499e+00,4.497280000000000e+05
3823,1.750858306884766e-01,8.199228736939562e+00,5.496320000000000e+05
3824,1.750671386718750e-01,8.200129243094315e+00,4.514560000000000e+05
3825,1.750858306884766e-01,8.199230551698522e+00,5.376000000000000e+05
3826,1.750675201416016e-01,8.200128784164688e+00,5.338880000000000e+05
3827,1.750858306884766e-01,8.199232362679178e+00,5.497600000000000e+05
3828,1.750675201416016e-01,8.200128324275029e+00,5.369600000000000e+05
3829,1.750858306884766e-01,8.199234169830369e+00,5.373440000000000e+05
3830,1.750675201416016e-01,8.200127863483750e+00,5.349760000000000e+05
3831,1.750858306884766e-01,8.199235973390774e+00,5.387520000000000e+05
3832,1.750675201416016e-01,8.200127401793955e+00,5.352320000000000e+05
3833,1.750858306884766e-01,8.199237773077952e+00,5.431680000000000e+05
3834,1.750675201416016e-01,8.200126939089875e+00,5.355520000000000e+05
3835,1.750854492187500e-01,8.199239569015138e+00,4.277120000000000e+05
3836,1.750675201416016e-01,8.200126475432167e+00,5.579520000000000e+05
3837,1.750854492187500e-01,8.199241361092398e+00,4.227200000000000e+05
3838,1.750675201416016e-01,8.200126010997922e+00,5.358720000000000e+05
3839,1.750854492187500e-01,8.199243149606295e+00,4.240000000000000e+05
3840,1.750675201416016e-01,8.200125545495677e+00,5.381120000000000e+05
3841,1.750854492187500e-01,8.199244934271730e+00,4.301440000000000e+05
3842,1.750675201416016e-01,8.200125079220820e+00,5.473280000000000e+05
3843,1.750854492187500e-01,8.199246715386105e+00,4.311040000000000e+05
3844,1.750675201416016e-01,8.200124611939463e+00,5.491200000000000e+05
3845,1.750854492187500e-01,8.199248492607889e+00,4.292480000000000e+05
3846,1.750675201416016e-01,8.200124143712282e+00,5.436160000000000e+05
3847,1.750854492187500e-01,8.199250266232248e+00,4.170880000000000e+05
3848,1.750675201416016e-01,8.200123674656256e+00,5.463040000000000e+05
3849,1.750854492187500e-01,8.199252036147687e+00,4.328320000000000e+05
3850,1.750675201416016e-01,8.200123204596975e+00,5.468800000000000e+05
3851,1.750854492187500e-01,8.199253802304009e+00,4.343680000000000e+05
3852,1.750675201416016e-01,8.200122733770154e+00,5.431680000000000e+05
3853,1.750854492187500e-01,8.199255564823089e+00,4.304640000000000e+05
3854,1.750675201416016e-01,8.200122261941372e+00,5.486720000000000e+05
3855,1.750854492187500e-01,8.199257323649379e+00,4.332800000000000e+05
3856,1.750675201416016e-01,8.200121789347259e+00,5.471360000000000e+05
3857,1.750850677490235e-01,8.199259078732085e+00,5.564800000000000e+05
3858,1.750675201416016e-01,8.200121315693195e+00,5.468160000000000e+05
3859,1.750850677490235e-01,8.199260830249621e+00,5.511040000000000e+05
3860,1.750675201416016e-01,8.200120841213657e+00,5.492480000000000e+05
3861,1.750850677490235e-01,8.199262578148984e+00,5.696000000000000e+05
3862,1.750675201416016e-01,8.200120365911799e+00,5.498880000000000e+05
3863,1.750850677490235e-01,8.199264322318975e+00,5.637120000000000e+05
3864,1.750675201416016e-01,8.200119889668152e+00,5.502720000000000e+05
3865,1.750850677490235e-01,8.199266062823952e+00,5.470720000000000e+05
3866,1.750675201416016e-01,8.200119412483387e+00,5.484800000000000e+05
3867,1.750850677490235e-01,8.199267799898237e+00,5.547520000000000e+05
3868,1.750675201416016e-01,8.200118934472645e+00,5.536640000000000e+05
3869,1.750850677490235e-01,8.199269533082143e+00,5.531520000000000e+05
3870,1.750675201416016e-01,8.200118455579801e+00,5.569280000000000e+05
3871,1.750850677490235e-01,8.199271262787908e+00,5.587840000000000e+05
3872,1.750675201416016e-01,8.200117975744483e+00,5.520000000000000e+05
3873,1.750850677490235e-01,8.199272988844539e+00,5.578880000000000e+05
3874,1.750675201416016e-01,8.200117495084758e+00,5.621120000000000e+05
3875,1.750850677490235e-01,8.199274711314105e+00,5.498880000000000e+05
3876,1.750675201416016e-01,8.200117013538121e+00,5.580800000000000e+05
3877,1.750846862792969e-01,8.199276430200568e+00,5.327360000000000e+05
3878,1.750675201416016e-01,8.200116531165788e+00,5.577600000000000e+05
3879,1.750846862792969e-01,8.199278145389421e+00,5.350400000000000e+05
3880,1.750675201416016e-01,8.200116047848166e+00,5.625600000000000e+05
3881,1.750846862792969e-01,8.199279857063040e+00,5.298560000000000e+05
3882,1.750675201416016e-01,8.200115563760273e+00,5.667840000000000e+05
3883,1.750846862792969e-01,8.199281565222277e+00,5.446400000000000e+05
3884,1.750675201416016e-01,8.200115078725402e+00,5.541120000000000e+05
3885,1.750846862792969e-01,8.199283269695099e+00,5.229440000000000e+05
3886,1.750675201416016e-01,8.200114592858659e+00,5.493120000000000e+05
3887,1.750846862792969e-01,8.199284970661047e+00,5.271040000000000e+05
3888,1.750675201416016e-01,8.200114106219329e+00,5.512960000000000e+05
3889,1.750846862792969e-01,8.199286668181239e+00,5.358720000000000e+05
3890,1.750675201416016e-01,8.200113618627347e+00,5.610240000000000e+05
3891,1.750846862792969e-01,8.199288361965658e+00,5.361280000000000e+05
3892,1.750675201416016e-01,8.200113130139835e+00,5.442560000000000e+05
3893,1.750846862792969e-01,8.199290052311788e+00,5.210240000000000e+05
3894,1.750675201416016e-01,8.200112640874266e+00,5.503360000000000e+05
3895,1.750846862792969e-01,8.199291739045186e+00,5.288320000000000e+05
3896,1.750675201416016e-01,8.200112150769760e+00,5.584640000000000e+05
3897,1.750846862792969e-01,8.199293422343880e+00,5.299200000000000e+05
3898,1.750679016113281e-01,8.200111659706069e+00,5.272960000000000e+05
3899,1.750846862792969e-01,8.199295102034288e+00,5.400960000000000e+05
3900,1.750679016113281e-01,8.200111167917369e+00,5.256960000000000e+05
3901,1.750843048095703e-01,8.199296778177635e+00,5.541760000000000e+05
3902,1.750679016113281e-01,8.200110675223250e+00,5.214720000000000e+05
3903,1.750843048095703e-01,8.199298450894865e+00,5.594880000000000e+05
3904,1.750679016113281e-01,8.200110181739687e+00,5.374720000000000e+05
3905,1.750843048095703e-01,8.199300120127406e+00,5.538560000000000e+05
3906,1.750679016113281e-01,8.200109687406853e+00,5.288960000000000e+05
3907,1.750843048095703e-01,8.199301785818685e+00,5.625600000000000e+05
3908,1.750679016113281e-01,8.200109192280676e+00,5.310080000000000e+05
3909,1.750843048095703e-01,8.199303448090021e+00,5.507840000000000e+05
3910,1.750679016113281e-01,8.200108696237969e+00,5.344640000000000e+05
3911,1.750843048095703e-01,8.199305106764596e+00,5.662080000000000e+05
3912,1.750679016113281e-01,8.200108199455718e+00,5.333120000000000e+05
3913,1.750843048095703e-01,8.199306761961919e+00,5.669120000000000e+05
3914,1.750679016113281e-01,8.200107701691930e+00,5.333120000000000e+05
3915,1.750843048095703e-01,8.199308413743077e+00,5.712640000000000e+05
3916,1.750679016113281e-01,8.200107203183428e+00,5.435520000000000e+05
3917,1.750843048095703e-01,8.199310062049834e+00,5.690240000000000e+05
3918,1.750679016113281e-01,8.200106703926410e+00,5.399040000000000e+05
3919,1.750843048095703e-01,8.199311706883794e+00,5.678720000000000e+05
3920,1.750679016113281e-01,8.200106203737418e+00,5.342720000000000e+05
3921,1.750839233398438e-01,8.199313348303420e+00,5.180800000000000e+05
3922,1.750679016113281e-01,8.200105702792481e+00,5.322240000000000e+05
3923,1.750839233398438e-01,8.199314986311693e+00,5.264000000000000e+05
3924,1.750679016113281e-01,8.200105200909277e+00,5.417600000000000e+05
3925,1.750839233398438e-01,8.199316620849709e+00,5.140480000000000e+05
3926,1.750679016113281e-01,8.200104698382647e+00,5.374080000000000e+05
3927,1.750839233398438e-01,8.199318251918607e+00,5.168000000000000e+05
3928,1.750679016113281e-01,8.200104194969864e+00,5.408000000000000e+05
3929,1.750839233398438e-01,8.199319879634523e+00,5.160320000000000e+05
3930,1.750679016113281e-01,8.200103690726563e+00,5.457280000000000e+05
3931,1.750839233398438e-01,8.199321503942123e+00,5.223680000000000e+05
3932,1.750679016113281e-01,8.200103185769454e+00,5.509760000000000e+05
3933,1.750839233398438e-01,8.199323124721008e+00,5.167360000000000e+05
3934,1.750679016113281e-01,8.200102679852840e+00,5.467520000000000e+05
3935,1.750839233398438e-01,8.199324742210125e+00,5.194240000000000e+05
3936,1.750679016113281e-01,8.200102173212386e+00,5.423360000000000e+05
3937,1.750839233398438e-01,8.199326356229401e+00,5.331200000000000e+05
3938,1.750679016113281e-01,8.200101665786208e+00,5.326080000000000e+05
3939,1.750839233398438e-01,8.199327966839162e+00,5.057280000000000e+05
3940,1.750679016113281e-01,8.200101157567300e+00,5.338240000000000e+05
3941,1.750839233398438e-01,8.199329574099016e+00,5.158400000000000e+05
3942,1.750679016113281e-01,8.200100648550926e+00,5.416960000000000e+05
3943,1.750839233398438e-01,8.199331178067888e+00,5.152640000000000e+05
3944,1.750679016113281e-01,8.200100138734609e+00,5.371520000000000e+05
3945,1.750835418701172e-01,8.199332778565234e+00,5.682560000000000e+05
3946,1.750679016113281e-01,8.200099628112056e+00,5.548800000000000e+05
3947,1.750835418701172e-01,8.199334375770837e+00,5.642240000000000e+05
3948,1.750679016113281e-01,8.200099116676183e+00,5.491840000000000e+05
3949,1.750835418701172e-01,8.199335969505446e+00,5.673600000000000e+05
3950,1.750679016113281e-01,8.200098604425310e+00,5.553280000000000e+05
3951,1.750835418701172e-01,8.199337560005782e+00,5.823360000000000e+05
3952,1.750679016113281e-01,8.200098091534063e+00,5.542400000000000e+05
3953,1.750835418701172e-01,8.199339147091001e+00,5.762560000000000e+05
3954,1.750679016113281e-01,8.200097577694963e+00,5.511040000000000e+05
3955,1.750835418701172e-01,8.199340730821612e+00,5.772800000000000e+05
3956,1.750679016113281e-01,8.200097063143360e+00,5.470080000000000e+05
3957,1.750835418701172e-01,8.199342311254506e+00,5.753600000000000e+05
3958,1.750679016113281e-01,8.200096547753446e+00,5.427200000000000e+05
3959,1.750835418701172e-01,8.199343888448988e+00,5.718400000000000e+05
3960,1.750679016113281e-01,8.200096031700388e+00,5.473280000000000e+05
3961,1.750835418701172e-01,8.199345462223981e+00,5.726080000000000e+05
3962,1.750679016113281e-01,8.200095514797701e+00,5.480960000000000e+05
3963,1.750835418701172e-01,8.199347032637213e+00,5.700480000000000e+05
3964,1.750679016113281e-01,8.200094997222418e+00,5.498880000000000e+05
3965,1.750835418701172e-01,8.199348599807431e+00,5.699840000000000e+05
3966,1.750679016113281e-01,8.200094478783363e+00,5.538560000000000e+05
3967,1.750831604003906e-01,8.199350163791330e+00,5.472640000000000e+05
3968,1.750679016113281e-01,8.200093959537794e+00,5.655040000000000e+05
3969,1.750831604003906e-01,8.199351724349215e+00,5.568000000000000e+05
3970,1.750679016113281e-01,8.200093439598632e+00,5.492480000000000e+05
3971,1.750831604003906e-01,8.199353281656448e+00,5.640960000000000e+05
3972,1.750679016113281e-01,8.200092918900353e+00,5.798400000000000e+05
3973,1.750831604003906e-01,8.199354835653605e+00,5.630720000000000e+05
3974,1.750679016113281e-01,8.200092397314135e+00,5.424640000000000e+05
3975,1.750831604003906e-01,8.199356386336037e+00,5.491200000000000e+05
3976,1.750682830810547e-01,8.200091875016613e+00,5.881600000000000e+05
3977,1.750831604003906e-01,8.199357933821945e+00,5.471360000000000e+05
3978,1.750682830810547e-01,8.200091352059047e+00,5.769600000000000e+05
3979,1.750831604003906e-01,8.199359477929502e+00,5.587200000000000e+05
3980,1.750682830810547e-01,8.200090828316853e+00,5.825280000000000e+05
3981,1.750831604003906e-01,8.199361018954876e+00,5.718400000000000e+05
3982,1.750682830810547e-01,8.200090303780522e+00,5.989120000000000e+05
3983,1.750831604003906e-01,8.199362556656181e+00,5.682560000000000e+05
3984,1.750682830810547e-01,8.200089778565125e+00,5.907840000000000e+05
3985,1.750831604003906e-01,8.199364090969851e+00,5.524480000000000e+05
3986,1.750682830810547e-01,8.200089252481366e+00,5.994880000000000e+05
3987,1.750831604003906e-01,8.199365622252580e+00,5.677440000000000e+05
3988,1.750682830810547e-01,8.200088725765411e+00,5.891200000000000e+05
3989,1.750831604003906e-01,8.199367150201462e+00,5.621760000000000e+05
3990,1.750682830810547e-01,8.200088198286320e+00,5.837440000000000e+05
3991,1.750831604003906e-01,8.199368674933835e+00,5.646720000000000e+05
3992,1.750682830810547e-01,8.200087669978087e+00,5.845760000000000e+05
3993,1.750827789306641e-01,8.199370196445747e+00,5.834240000000000e+05
3994,1.750682830810547e-01,8.200087140953134e+00,5.785600000000000e+05
3995,1.750827789306641e-01,8.199371714853656e+00,5.891200000000000e+05
3996,1.750682830810547e-01,8.200086611266874e+00,5.898240000000000e+05
3997,1.750827789306641e-01,8.199373229913665e+00,5.782400000000000e+05
3998,1.750682830810547e-01,8.200086080726011e+00,5.819520000000000e+05
3999,1.750827789306641e-01,8.199374741803075e+00,5.836800000000000e+05
4000,1.750682830810547e-01,8.200085549567167e+00,5.869440000000000e+05
4001,1.750827789306641e-01,8.199376250515767e+00,5.797120000000000e+05
4002,1.750682830810547e-01,8.200085017539106e+00,5.955840000000000e+05
4003,1.750827789306641e-01,8.199377756051172e+00,5.811840000000000e+05
4004,1.750682830810547e-01,8.200084484937443e+00,5.845120000000000e+05
4005,1.750827789306641e-01,8.199379258402059e+00,6.014720000000000e+05
4006,1.750682830810547e-01,8.200083951572676e+00,5.976320000000000e+05
4007,1.750827789306641e-01,8.199380757445466e+00,6.092160000000000e+05
4008,1.750682830810547e-01,8.200083417374220e+00,5.781760000000000e+05
4009,1.750827789306641e-01,8.199382253477918e+00,5.891840000000000e+05
4010,1.750682830810547e-01,8.200082882576732e+00,5.832960000000000e+05
4011,1.750827789306641e-01,8.199383746313307e+00,5.872000000000000e+05
4012,1.750682830810547e-01,8.200082346928859e+00,6.120960000000000e+05
4013,1.750827789306641e-01,8.199385235948395e+00,5.960960000000000e+05
4014,1.750682830810547e-01,8.200081810604512e+00,5.930240000000000e+05
4015,1.750827789306641e-01,8.199386722376435e+00,6.064000000000000e+05
4016,1.750682830810547e-01,8.200081273594225e+00,5.936640000000000e+05
4017,1.750823974609375e-01,8.199388205836483e+00,5.009920000000000e+05
4018,1.750682830810547e-01,8.200080735891156e+00,5.875840000000000e+05
4019,1.750823974609375e-01,8.199389686080806e+00,4.998400000000000e+05
4020,1.750682830810547e-01,8.200080197421681e+00,5.853440000000000e+05
4021,1.750823974609375e-01,8.199391163104234e+00,5.135360000000000e+05
4022,1.750682830810547e-01,8.200079658241183e+00,5.907840000000000e+05
4023,1.750823974609375e-01,8.199392637022923e+00,5.155840000000000e+05
4024,1.750682830810547e-01,8.200079118338238e+00,6.200960000000000e+05
4025,1.750823974609375e-01,8.199394107771537e+00,5.338880000000000e+05
4026,1.750682830810547e-01,8.200078577704149e+00,5.923200000000000e+05
4027,1.750823974609375e-01,8.199395575524948e+00,5.137280000000000e+05
4028,1.750682830810547e-01,8.200078036513467e+00,5.934720000000000e+05
4029,1.750823974609375e-01,8.199397040217018e+00,5.148800000000000e+05
4030,1.750682830810547e-01,8.200077494449422e+00,6.265600000000000e+05
4031,1.750823974609375e-01,8.199398501662042e+00,5.217280000000000e+05
4032,1.750682830810547e-01,8.200076951809329e+00,6.174720000000000e+05
4033,1.750823974609375e-01,8.199399959974240e+00,4.988160000000000e+05
4034,1.750682830810547e-01,8.200076408398976e+00,5.797760000000000e+05
4035,1.750823974609375e-01,8.199401415267619e+00,4.968320000000000e+05
4036,1.750682830810547e-01,8.200075864270863e+00,5.741440000000000e+05
4037,1.750823974609375e-01,8.199402867539920e+00,5.271040000000000e+05
4038,1.750682830810547e-01,8.200075319413774e+00,5.928320000000000e+05
4039,1.750823974609375e-01,8.199404316600395e+00,5.196800000000000e+05
4040,1.750686645507813e-01,8.200074774063843e+00,5.260800000000000e+05
4041,1.750823974609375e-01,8.199405762624608e+00,5.120000000000000e+05
4042,1.750686645507813e-01,8.200074227780167e+00,5.490560000000000e+05
4043,1.750820159912110e-01,8.199407205546333e+00,5.871360000000000e+05
4044,1.750686645507813e-01,8.200073680982603e+00,5.352320000000000e+05
4045,1.750820159912110e-01,8.199408645481002e+00,6.077440000000000e+05
4046,1.750686645507813e-01,8.200073133353092e+00,5.226240000000000e+05
4047,1.750820159912110e-01,8.199410082298852e+00,6.309760000000000e+05
4048,1.750686645507813e-01,8.200072585129741e+00,6.025600000000000e+05
4049,1.750820159912110e-01,8.199411516117742e+00,5.975680000000000e+05
4050,1.750686645507813e-01,8.200072036235609e+00,5.409280000000000e+05
4051,1.750820159912110e-01,8.199412946866778e+00,5.826560000000000e+05
4052,1.750686645507813e-01,8.200071486478279e+00,5.205120000000000e+05
4053,1.750820159912110e-01,8.199414374540599e+00,5.891840000000000e+05
4054,1.750686645507813e-01,8.200070936216399e+00,5.315200000000000e+05
4055,1.750820159912110e-01,8.199415799193364e+00,6.080640000000000e+05
4056,1.750686645507813e-01,8.200070385253834e+00,5.799680000000000e+05
4057,1.750820159912110e-01,8.199417220878924e+00,6.111360000000000e+05
4058,1.750686645507813e-01,8.200069833639553e+00,5.806720000000000e+05
4059,1.750820159912110e-01,8.199418639468160e+00,6.243200000000000e+05
4060,1.750686645507813e-01,8.200069281240218e+00,5.502080000000000e+05
4061,1.750820159912110e-01,8.199420055074203e+00,6.229120000000000e+05
4062,1.750686645507813e-01,8.200068728292543e+00,5.675520000000000e+05
4063,1.750820159912110e-01,8.199421467630167e+00,6.213760000000000e+05
4064,1.750686645507813e-01,8.200068174474080e+00,5.852800000000000e+05
4065,1.750820159912110e-01,8.199422877188768e+00,6.382720000000000e+05
4066,1.750686645507813e-01,8.200067620206578e+00,5.574400000000000e+05
4067,1.750816345214844e-01,8.199424283742449e+00,5.820160000000000e+05
4068,1.750686645507813e-01,8.200067065169963e+00,5.663360000000000e+05
4069,1.750816345214844e-01,8.199425687283414e+00,5.947520000000000e+05
4070,1.750686645507813e-01,8.200066509475464e+00,5.714560000000000e+05
4071,1.750816345214844e-01,8.199427087803485e+00,6.078080000000000e+05
4072,1.750686645507813e-01,8.200065953112500e+00,5.724800000000000e+05
